agent,n,seed,value_err_rmse,policy_err_l1,premium_vs_twap,premium_ci_low,premium_ci_high,clearance_prob,wall_clock_sec,kappa_hat
B_ddqn,31623,7,0.4553899370594845,0.011379801275879993,1.194471959398793,0.4377073542897356,1.91932623898767,0.006,23.59570002555847,nan
B_ddqn,31623,8,0.4536862126205121,0.00967882308240543,1.4935315471844823,-0.15298917807530396,3.097769671701802,0.844,22.20930290222168,nan
B_ddqn,31623,9,0.44288673334155637,0.0065627974187949314,0.9765188585784735,-0.5171277559282776,2.4545571371539037,1.0,23.96536612510681,nan
B_ddqn,31623,10,0.4657768129195844,0.02071290577471912,1.4347560132543822,0.9024944734756206,1.9734957185019881,0.0,24.234366178512573,nan
B_ddqn,31623,11,0.41778665005301574,0.00919816251072733,1.162878346257714,-0.7150248733418838,2.9499518067809016,0.374,23.300131797790527,nan
B_ddqn,31623,12,0.47012255029411054,0.013231375446099486,1.4161974245208275,0.8494362918113574,1.9644342465652875,0.0,22.954199075698853,nan
B_ddqn,31623,13,0.4487235585509296,0.013484339186321838,1.988211844393386,1.2790503673185825,2.656138193330749,0.0,23.295610189437866,nan
B_ddqn,31623,14,0.4276919852553362,0.011432121196392208,1.0508999684786304,-0.5949215816370318,2.78186151408662,0.302,23.950050592422485,nan
B_ddqn,31623,15,0.49844970839721525,0.008994128020912819,1.4920039057866343,1.2500525400440645,1.716217392973915,0.0,24.43423581123352,nan
B_ddqn,31623,16,0.4575011140796094,0.013398233362044947,1.4408878470873787,0.9751267392285077,1.8910635366352946,0.0,26.75153684616089,nan
B_ddqn,31623,17,0.4069903963170014,0.009707531049505159,1.6657402322646495,0.5332630358446934,2.8316517583153815,0.024,29.00695300102234,nan
B_ddqn,31623,18,0.4463911313551717,0.013445783631251353,0.8628306279481712,-0.6011169889911014,2.2702935723881312,0.296,29.42673110961914,nan
B_ddqn,31623,19,0.4271592805127533,0.006325325746279014,1.5718837655278812,0.1640864729292249,3.0841466104179163,0.1,30.281210899353027,nan
B_ddqn,100000,0,0.46113033145487653,0.010600315174724775,1.5385740530871417,0.1452196841801667,2.939752138430429,0.134,70.53835225105286,nan
B_ddqn,100000,1,0.4202177220547329,0.007113464583684963,1.5606817549467604,1.2287268160299947,1.8806315296522071,0.0,74.98583006858826,nan
B_ddqn,100000,2,0.5521473280011931,0.006129128076198955,0.4159206466859996,-0.9232994358977462,1.7176020417184537,1.0,67.79278492927551,nan
B_ddqn,100000,3,0.4681485211486516,0.00785340289242551,0.699356366063852,-0.6165379227429603,2.068261837263807,0.05,72.28168225288391,nan
B_ddqn,100000,4,0.3815158222698002,0.0073626133158714215,1.5499619902054547,0.04340533550605076,2.99388099998215,0.428,70.24862313270569,nan
B_ddqn,100000,5,0.45392480159448245,0.00595120470356157,1.3118772933975051,0.015972421351868424,2.6166418833615435,0.476,70.16531610488892,nan
B_ddqn,100000,6,0.46127924633041784,0.006334981222398388,1.2507071663002072,-0.26710956723408935,2.7490011020756593,0.418,66.9867672920227,nan
B_ddqn,100000,7,0.4099151126231953,0.007627744726061399,0.70854418385399,-0.8068478943276998,2.246390280223801,1.0,71.42086911201477,nan
B_ddqn,100000,8,0.38100567903387916,0.011115229948982596,0.7049505157398908,-0.74605592172848,2.065658888777881,0.106,67.22197318077087,nan
B_ddqn,100000,9,0.41465362225490665,0.008725043344227582,1.8521900295984006,0.1619195885180711,3.5325502945059233,0.754,66.90050888061523,nan
B_ddqn,100000,10,0.4178027643259269,0.007055803010152976,1.7278676087901994,0.2287816334146129,3.12520843311939,0.224,68.66770195960999,nan
B_ddqn,100000,11,0.3952423007078795,0.01223769634789747,1.3325534278447058,0.8577678756666185,1.8145005895680995,0.0,57.376725912094116,nan
B_ddqn,100000,12,0.4151686779255413,0.011184581105030756,1.470155700471636,0.8154088655654044,2.1952967378445907,0.0,70.22612500190735,nan
B_ddqn,100000,13,0.3470762845522992,0.0061002614734277484,1.415959454606983,-0.09532450580418507,2.893510078537708,0.774,71.02347922325134,nan
B_ddqn,100000,14,0.3246095729375666,0.009223104166752686,0.322810589152471,-1.0215804928968644,1.7237888348185193,0.996,74.16760492324829,nan
