sigma_lam,lam_idx,lam_value,q,h_t0,mo_trigger_t0
0.1,13,0.6315485693793326,10,0.12479659188775676,False
0.1,14,0.6538200815806257,0,0.0,False
0.1,14,0.6538200815806257,1,0.02927962373798294,False
0.1,14,0.6538200815806257,2,0.051228923993297724,False
0.1,14,0.6538200815806257,3,0.06873364931651504,False
0.1,14,0.6538200815806257,4,0.08298034647486131,False
0.1,14,0.6538200815806257,5,0.09462290048501507,False
0.1,14,0.6538200815806257,6,0.10407781123688334,False
0.1,14,0.6538200815806257,7,0.11163484602451978,False
0.1,14,0.6538200815806257,8,0.11750803473561613,False
0.1,14,0.6538200815806257,9,0.12186247762742629,False
0.1,14,0.6538200815806257,10,0.1248297985359658,False
0.1,15,0.6768769969635297,0,0.0,False
0.1,15,0.6768769969635297,1,0.02928212035998985,False
0.1,15,0.6768769969635297,2,0.051234115055710405,False
0.1,15,0.6768769969635297,3,0.06874173719398445,False
0.1,15,0.6768769969635297,4,0.08299153784087206,False
0.1,15,0.6768769969635297,5,0.0946374060629746,False
0.1,15,0.6768769969635297,6,0.10409584556035512,False
0.1,15,0.6768769969635297,7,0.11165662720695996,False
0.1,15,0.6768769969635297,8,0.11753378424973898,False
0.1,15,0.6768769969635297,9,0.12189242009411232,False
0.1,15,0.6768769969635297,10,0.12486416152241094,False
0.1,16,0.7007470127114288,0,0.0,False
0.1,16,0.7007470127114288,1,0.02928470437374033,False
0.1,16,0.7007470127114288,2,0.05123948771956305,False
0.1,16,0.7007470127114288,3,0.0687501078439184,False
0.1,16,0.7007470127114288,4,0.08300312024544265,False
0.1,16,0.7007470127114288,5,0.0946524181651167,False
0.1,16,0.7007470127114288,6,0.10411450922869805,False
0.1,16,0.7007470127114288,7,0.11167916799702521,False
0.1,16,0.7007470127114288,8,0.11756043117514849,False
0.1,16,0.7007470127114288,9,0.12192340540771705,False
0.1,16,0.7007470127114288,10,0.12489972050702616,False
0.1,17,0.7254588027467701,0,0.0,False
0.1,17,0.7254588027467701,1,0.029287378811210806,False
0.1,17,0.7254588027467701,2,0.051245048277244624,False
0.1,17,0.7254588027467701,3,0.0687587710513239,False
0.1,17,0.7254588027467701,4,0.0830151072017964,False
